,user_id,song_id,listen_count,title,artist_name,loudness,tempo
120,a5662573fc213168a37ee24f32bc2f9cd96582cc,SOXFSTR12A8AE463B0,1,The Small Print,Muse,-3.589,161.631
121,a5662573fc213168a37ee24f32bc2f9cd96582cc,SOHSGTX12A67020685,2,Don't Let Go,Weezer,-3.637,142.68
122,a5662573fc213168a37ee24f32bc2f9cd96582cc,SOPMAEU12A67AE0C81,1,The World Turned Upside Down,Coldplay,-6.294,136.82
123,a5662573fc213168a37ee24f32bc2f9cd96582cc,SOPTYJX12A6701CDC6,1,Things I Don't Understand,Coldplay,-6.473,137.00799999999998
124,6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOULTKQ12AB018A183,2,Nothin' On You [feat. Bruno Mars] (Album Version),B.o.B,-5.388,104.038
125,6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOUCKDH12A8C138FF5,2,Don't Panic,Coldplay,-8.501,122.291
126,6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOIZLKI12A6D4F7B61,1,Supermassive Black Hole (Album Version),Muse,-3.313,120.01
127,6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOBEVGM12A67ADBCA7,3,Baby Boy [feat. Beyonce],Sean Paul,-7.662999999999999,91.09899999999999
128,6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOHIHSR12AB0184E8F,1,Everyone's At It,Lily Allen,-6.399,116.95700000000001
129,6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOKXYUW12A8C140229,3,Check On It,BeyoncA(c) feat. Slim Thug,-4.293,110.695
130,6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOKZTHA12A8C134830,1,Good Girl Gone Bad,Rihanna,-6.146,94.98700000000001
131,6a944bfe30ae8d6b873139e8305ae131f1607d5f,SONQNPM12A67020A32,2,Music Of The Sun,Rihanna,-8.298,85.976
132,6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOTEFFR12A8C144765,1,A Dustland Fairytale,The Killers,-4.808,134.734
133,6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOSNQQX12AF729C44C,1,Show You How,The Killers,-6.4670000000000005,82.90899999999999
134,6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOPWKOX12A8C139D43,1,Genius,Kings Of Leon,-6.537999999999999,125.875
135,6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOFKEDR12A8C13D381,1,You (featuring Tank) (Amended Album Version),Plies featuring Tank,-5.672000000000001,73.178
136,6a944bfe30ae8d6b873139e8305ae131f1607d5f,SORTPHZ12A8C13D374,3,I Am The Club (Explicit Album Version),Plies,-6.947,86.96700000000001
137,7c80116b2a5c6602ca60fc40ef932e12fd304a69,SOULTKQ12AB018A183,1,Nothin' On You [feat. Bruno Mars] (Album Version),B.o.B,-5.388,104.038
138,7c80116b2a5c6602ca60fc40ef932e12fd304a69,SOUCKDH12A8C138FF5,2,Don't Panic,Coldplay,-8.501,122.291
139,7c80116b2a5c6602ca60fc40ef932e12fd304a69,SOZAPQT12A8C142821,2,Ragoo,Kings Of Leon,-6.391,102.066
140,7c80116b2a5c6602ca60fc40ef932e12fd304a69,SOIZLKI12A6D4F7B61,2,Supermassive Black Hole (Album Version),Muse,-3.313,120.01
141,7c80116b2a5c6602ca60fc40ef932e12fd304a69,SOEHWGF12A6D4F8B2B,2,Hips Don't Lie (featuring Wyclef Jean),Shakira Featuring Wyclef Jean,-5.152,100.023
142,7c80116b2a5c6602ca60fc40ef932e12fd304a69,SOEKSGJ12A67AE227E,2,Crawling (Album Version),Linkin Park,-6.0520000000000005,105.095
143,7c80116b2a5c6602ca60fc40ef932e12fd304a69,SOBEVGM12A67ADBCA7,1,Baby Boy [feat. Beyonce],Sean Paul,-7.662999999999999,91.09899999999999
144,7c80116b2a5c6602ca60fc40ef932e12fd304a69,SOKXYUW12A8C140229,2,Check On It,BeyoncA(c) feat. Slim Thug,-4.293,110.695
145,7c80116b2a5c6602ca60fc40ef932e12fd304a69,SOKZTHA12A8C134830,1,Good Girl Gone Bad,Rihanna,-6.146,94.98700000000001
146,7c80116b2a5c6602ca60fc40ef932e12fd304a69,SONQNPM12A67020A32,1,Music Of The Sun,Rihanna,-8.298,85.976
147,7c80116b2a5c6602ca60fc40ef932e12fd304a69,SORLLRN12A58A7F1EE,1,Be With You,BeyoncA(c),-6.2589999999999995,149.91299999999998
148,7c80116b2a5c6602ca60fc40ef932e12fd304a69,SOPWKOX12A8C139D43,1,Genius,Kings Of Leon,-6.537999999999999,125.875
149,7c80116b2a5c6602ca60fc40ef932e12fd304a69,SOQHWMN12A6701E2D9,1,Swing Life Away,Rise Against,-7.678999999999999,184.59099999999998
150,7c80116b2a5c6602ca60fc40ef932e12fd304a69,SOJMUAN12AB0183911,1,Street Lights,Kanye West,-9.644,125.59299999999999
151,7c80116b2a5c6602ca60fc40ef932e12fd304a69,SOFKEDR12A8C13D381,1,You (featuring Tank) (Amended Album Version),Plies featuring Tank,-5.672000000000001,73.178
152,7c80116b2a5c6602ca60fc40ef932e12fd304a69,SORTPHZ12A8C13D374,1,I Am The Club (Explicit Album Version),Plies,-6.947,86.96700000000001
153,0394088dd86f4de2fdffe80126c1d73b95b7fd30,SOULTKQ12AB018A183,1,Nothin' On You [feat. Bruno Mars] (Album Version),B.o.B,-5.388,104.038
154,0394088dd86f4de2fdffe80126c1d73b95b7fd30,SOUCKDH12A8C138FF5,2,Don't Panic,Coldplay,-8.501,122.291
155,0394088dd86f4de2fdffe80126c1d73b95b7fd30,SOBEVGM12A67ADBCA7,2,Baby Boy [feat. Beyonce],Sean Paul,-7.662999999999999,91.09899999999999
156,0394088dd86f4de2fdffe80126c1d73b95b7fd30,SOHIHSR12AB0184E8F,2,Everyone's At It,Lily Allen,-6.399,116.95700000000001
157,0394088dd86f4de2fdffe80126c1d73b95b7fd30,SOKXYUW12A8C140229,1,Check On It,BeyoncA(c) feat. Slim Thug,-4.293,110.695
158,0394088dd86f4de2fdffe80126c1d73b95b7fd30,SOEHTZE12A6310F0F2,2,One I Love,Coldplay,-7.446000000000001,134.02700000000002
159,0394088dd86f4de2fdffe80126c1d73b95b7fd30,SOOSBQP12A8C1353B6,1,Anytime You Need A Friend,Mariah Carey,-7.8629999999999995,121.884
160,0394088dd86f4de2fdffe80126c1d73b95b7fd30,SOSNQQX12AF729C44C,1,Show You How,The Killers,-6.4670000000000005,82.90899999999999
161,0394088dd86f4de2fdffe80126c1d73b95b7fd30,SOWVTCS12AC468543B,1,Show Me,Justin,-4.703,104.71
162,0394088dd86f4de2fdffe80126c1d73b95b7fd30,SOPWKOX12A8C139D43,1,Genius,Kings Of Leon,-6.537999999999999,125.875
163,0394088dd86f4de2fdffe80126c1d73b95b7fd30,SOLSJHM12A8C139B46,1,Can't Make You Love Me,Britney Spears,-3.693,107.969
164,0394088dd86f4de2fdffe80126c1d73b95b7fd30,SOFKEDR12A8C13D381,3,You (featuring Tank) (Amended Album Version),Plies featuring Tank,-5.672000000000001,73.178
165,0394088dd86f4de2fdffe80126c1d73b95b7fd30,SOEMXXF12A6D4F932C,2,Waterfall (Spirit Of The Rainforest Album Version),David Arkenstone,-18.327,106.99799999999999
166,0394088dd86f4de2fdffe80126c1d73b95b7fd30,SOGXSWA12A6D4FBC99,30,Fighters (feat. Matthew Santos) (Amended Album Version),Lupe Fiasco feat. Matthew Santos,-10.027000000000001,140.046
167,0394088dd86f4de2fdffe80126c1d73b95b7fd30,SOKZILC12A6D4FBC9D,1,Go Baby (feat GemStones) (Explicit Album Version),Lupe Fiasco feat. GemStones,-5.721,200.114
168,0394088dd86f4de2fdffe80126c1d73b95b7fd30,SOPMAEU12A67AE0C81,1,The World Turned Upside Down,Coldplay,-6.294,136.82
169,0394088dd86f4de2fdffe80126c1d73b95b7fd30,SOPTYJX12A6701CDC6,1,Things I Don't Understand,Coldplay,-6.473,137.00799999999998
170,0394088dd86f4de2fdffe80126c1d73b95b7fd30,SORTPHZ12A8C13D374,3,I Am The Club (Explicit Album Version),Plies,-6.947,86.96700000000001
171,6a9cf03dfb2fc82f5b3b043c9c3fdbab997fd54d,SOULTKQ12AB018A183,1,Nothin' On You [feat. Bruno Mars] (Album Version),B.o.B,-5.388,104.038
172,6a9cf03dfb2fc82f5b3b043c9c3fdbab997fd54d,SOUCKDH12A8C138FF5,3,Don't Panic,Coldplay,-8.501,122.291
173,6a9cf03dfb2fc82f5b3b043c9c3fdbab997fd54d,SOZAPQT12A8C142821,2,Ragoo,Kings Of Leon,-6.391,102.066
174,6a9cf03dfb2fc82f5b3b043c9c3fdbab997fd54d,SOIZLKI12A6D4F7B61,1,Supermassive Black Hole (Album Version),Muse,-3.313,120.01
175,6a9cf03dfb2fc82f5b3b043c9c3fdbab997fd54d,SOEHWGF12A6D4F8B2B,1,Hips Don't Lie (featuring Wyclef Jean),Shakira Featuring Wyclef Jean,-5.152,100.023
176,6a9cf03dfb2fc82f5b3b043c9c3fdbab997fd54d,SOBEVGM12A67ADBCA7,4,Baby Boy [feat. Beyonce],Sean Paul,-7.662999999999999,91.09899999999999
177,6a9cf03dfb2fc82f5b3b043c9c3fdbab997fd54d,SOHIHSR12AB0184E8F,3,Everyone's At It,Lily Allen,-6.399,116.95700000000001
178,6a9cf03dfb2fc82f5b3b043c9c3fdbab997fd54d,SOKXYUW12A8C140229,5,Check On It,BeyoncA(c) feat. Slim Thug,-4.293,110.695
179,6a9cf03dfb2fc82f5b3b043c9c3fdbab997fd54d,SOKZTHA12A8C134830,3,Good Girl Gone Bad,Rihanna,-6.146,94.98700000000001
180,6a9cf03dfb2fc82f5b3b043c9c3fdbab997fd54d,SOEHTZE12A6310F0F2,6,One I Love,Coldplay,-7.446000000000001,134.02700000000002
181,6a9cf03dfb2fc82f5b3b043c9c3fdbab997fd54d,SONQNPM12A67020A32,1,Music Of The Sun,Rihanna,-8.298,85.976
